lon,lat
8.86716,48.595
9.78355,48.4073
8.60606,48.5884
8.16158,48.4743
9.77042,49.4885
9.43418,48.9471
10.1611,48.6894
8.34689,48.2918
9.98761,48.4011
9.00138,49.0667
8.86716,48.595
9.03167,48.2104
8.418,48.4645
8.7411,48.6246
7.5676,47.6532
8.68485,48.4421
9.2038,48.5069
8.63442,48.3537
9.33624,48.0497
7.94714,48.3645
8.68485,48.4421
9.03167,48.2104
9.18293,48.7758
8.588,48.8484
9.65125,48.7054
8.60606,48.5884
10.1611,48.6894
7.76968,48.1955
7.82537,48.3556
8.21492,48.2924
7.8421,47.999
9.00138,49.0667
9.77042,49.4885
7.81381,48.2566
7.76968,48.1955
8.96778,48.3231
8.63442,48.3537
9.5916,47.6682
9.05764,48.5216
9.39487,48.4969
8.60606,48.5884
8.07678,48.5336
9.18293,48.7758
8.79197,48.3667
9.32011,48.7433
9.05855,48.5606
8.63442,48.3537
8.74724,48.7122
9.14601,49.072
9.07031,49.0809
9.18293,48.7758
8.63442,48.3537
9.00883,48.6813
8.20591,48.8591
8.96778,48.3231
7.9498,48.4735
8.75259,48.4172
7.94714,48.3645
9.56997,48.2338
9.65125,48.7054
9.39487,48.4969
9.77042,49.4885
8.06565,48.3472
9.32011,48.7433
7.9498,48.4735
8.0096,48.4098
8.22852,48.7656
8.22852,48.7656
7.9498,48.4735
8.418,48.4645
8.87274,48.7536
9.00441,48.7075
7.94714,48.3645
9.51285,49.7586
8.63442,48.3537
8.94095,48.4791
8.57658,48.2946
9.56997,48.2338
9.65125,48.7054
9.39714,48.875
8.74724,48.7122
9.31857,48.8294
9.73726,49.1125
9.52962,48.8015
9.77042,49.4885
8.4017,48.3436
8.13806,48.6955
7.9498,48.4735
8.4017,48.3436
7.94714,48.3645
7.9498,48.4735
9.51285,49.7586
9.77042,49.4885
7.90955,48.4241
8.07492,48.6266
9.73726,49.1125
7.88423,48.4583
8.16158,48.4743
8.34732,48.335
8.63162,48.1611
8.63442,48.3537
9.39487,48.4969
10.1611,48.6894
9.05855,48.5606
9.00957,48.796
9.78355,48.4073
8.96778,48.3231
7.58361,48.0348
10.1302,48.9627
8.63442,48.3537
7.9498,48.4735
9.53633,48.1135
9.18293,48.7758
8.63442,48.3537
9.51285,49.7586
9.2646,48.9396
9.77042,49.4885
8.79197,48.3667
7.94714,48.3645
9.33624,48.0497
8.09,48.2774
9.32011,48.7433
7.58361,48.0348
7.9498,48.4735
8.4017,48.3436
9.51285,49.7586
7.61733,48.1403
9.98761,48.4011
9.77042,49.4885
9.2646,48.9396
8.48753,47.9284
7.86667,48.3333
9.42967,48.0614
8.09,48.2774
7.80236,48.4489
8.23197,48.2099
9.14601,49.072
8.50887,48.3493
9.31295,49.0417
8.63442,48.3537
8.16158,48.4743
8.16158,48.4743
8.48753,47.9284
8.49795,47.9522
8.09,48.2774
8.01188,48.5862
9.52962,48.8015
10.1611,48.6894
8.44544,47.9294
8.588,48.8484
8.49816,48.4717
9.51285,49.7586
9.51285,49.7586
8.74724,48.7122
8.44544,47.9294
9.18293,48.7758
8.75259,48.4172
8.63442,48.3537
8.86716,48.595
9.2038,48.5069
9.18293,48.7758
8.07678,48.5336
8.57658,48.2946
9.18293,48.7758
9.2038,48.5069
9.51285,49.7586
7.9498,48.4735
8.21492,48.2924
8.86716,48.595
8.86716,48.595
8.21492,48.2924
8.07678,48.5336
8.21492,48.2924
9.51285,49.7586
7.9498,48.4735
9.00957,48.796
8.63442,48.3537
7.9498,48.4735
9.51285,49.7586
8.24995,48.9099
9.35407,49.3224
8.40365,49.0069
8.96778,48.3231
9.51285,49.7586
9.11564,47.9944
9.2038,48.5069
9.73726,49.1125
8.23197,48.2099
9.75328,47.9227
9.18293,48.7758
8.63442,48.3537
9.2038,48.5069
8.24995,48.9099
8.38447,48.2281
9.45196,48.6471
9.31295,49.0417
9.51285,49.7586
8.57658,48.2946
9.45196,48.6471
9.32011,48.7433
8.96778,48.3231
8.96778,48.3231
9.79015,48.0951
8.23197,48.2099
8.94095,48.4791
8.418,48.4645
8.84119,48.1334
9.05764,48.5216
8.79197,48.3667
8.07678,48.5336
9.77042,49.4885
8.72004,48.2874
8.79197,48.3667
8.96778,48.3231
9.80457,48.7994
9.39714,48.875
9.31295,49.0417
8.81921,47.9823
8.06565,48.3472
7.58361,48.0348
8.79197,48.3667
9.70592,49.384
9.18293,48.7758
8.25521,47.7757
8.07678,48.5336
9.36497,48.6823
9.2646,48.9396
9.18288,48.2488
7.81381,48.2566
9.52962,48.8015
7.86667,48.3333
7.58361,48.0348
8.86716,48.595
9.05764,48.5216
9.52962,48.8015
8.16158,48.4743
9.33581,49.2348
9.21526,48.2471
9.11564,47.9944
8.07678,48.5336
9.56997,48.2338
8.19116,47.9238
8.86716,48.595
9.00957,48.796
9.35407,49.3224
8.96778,48.3231
10.1611,48.6894
8.24995,48.9099
9.33581,49.2348
9.45196,48.6471
9.89631,49.0575
8.68485,48.4421
8.0096,48.4098
8.63442,48.3537
9.52962,48.8015
9.00957,48.796
9.31295,49.0417
8.74724,48.7122
9.06432,48.9604
9.00883,48.6813
9.00883,48.6813
9.06432,48.9604
8.84953,48.2748
9.45196,48.6471
9.00957,48.796
9.2646,48.9396
9.39487,48.4969
8.96778,48.3231
7.8421,47.999
9.45012,48.5879
9.39487,48.4969
8.72998,48.7747
9.27029,48.8216
9.34691,48.6244
9.39487,48.4969
9.07031,49.0809
9.2038,48.5069
8.21492,48.2924
8.0096,48.4098
9.32011,48.7433
8.86716,48.595
9.36497,48.6823
9.28727,49.1485
9.14601,49.072
9.31857,48.8294
8.0096,48.4098
9.32011,48.7433
8.63442,48.3537
9.2646,48.9396
8.63442,48.3537
9.77042,49.4885
9.34691,48.6244
7.81381,48.2566
8.96778,48.3231
9.27029,48.8216
9.52962,48.8015
8.72004,48.2874
9.39714,48.875
8.54927,48.7516
9.00883,48.6813
9.00957,48.796
8.96778,48.3231
9.39487,48.4969
9.18293,48.7758
9.18293,48.7758
9.32011,48.7433
9.05764,48.5216
8.72347,48.5474
8.69463,48.8922
9.45196,48.6471
9.34691,48.6244
9.31857,48.8294
9.18293,48.7758
9.18293,48.7758
8.96778,48.3231
9.45558,47.8936
9.32011,48.7433
9.00441,48.7075
8.86716,48.595
9.18293,48.7758
9.05855,48.5606
9.2038,48.5069
8.96778,48.3231
10.1611,48.6894
9.28727,49.1485
9.2038,48.5069
7.81381,48.2566
9.45196,48.6471
9.00883,48.6813
8.23197,48.2099
9.05764,48.5216
9.35407,49.3224
8.0096,48.4098
9.21088,49.1427
9.54131,47.9328
9.18293,48.7758
8.96778,48.3231
8.24995,48.9099
9.2646,48.9396
9.45196,48.6471
9.35407,49.3224
9.52962,48.8015
9.49804,48.4114
9.05855,48.5606
9.18293,48.7758
7.7806,48.1062
9.00441,48.7075
9.39487,48.4969
7.81381,48.2566
8.96778,48.3231
9.00957,48.796
9.34691,48.6244
8.72004,48.2874
9.31857,48.8294
8.24995,48.9099
9.27583,48.6821
9.48001,47.6618
8.418,48.4645
9.00957,48.796
9.37562,48.5561
8.23197,48.2099
9.05764,48.5216
9.28727,49.1485
9.18293,48.7758
9.63798,47.8096
8.20426,47.8692
8.21492,48.2924
9.4435,47.9413
8.84953,48.2748
9.05764,48.5216
9.35768,49.04
9.65125,48.7054
8.74724,48.7122
9.05764,48.5216
9.18293,48.7758
7.81381,48.2566
9.5002,48.0147
9.05764,48.5216
9.18293,48.7758
8.74724,48.7122
8.72347,48.5474
8.4017,48.3436
9.18293,48.7758
8.418,48.4645
9.11564,47.9944
9.45558,47.8936
9.63798,47.8096
8.4017,48.3436
9.37562,48.5561
9.00883,48.6813
8.74724,48.7122
9.07031,49.0809
9.2646,48.9396
8.7583,49.024
7.58361,48.0348
8.07678,48.5336
9.78355,48.4073
9.14839,48.9988
9.07347,48.127
9.18293,48.7758
9.00883,48.6813
9.43418,48.9471
8.96778,48.3231
7.8421,47.999
7.81381,48.2566
9.18293,48.7758
9.98761,48.4011
10.1611,48.6894
9.75328,47.9227
9.21059,48.183
8.96778,48.3231
9.52962,48.8015
9.18293,48.7758
10.1611,48.6894
9.35407,49.3224
9.31295,49.0417
8.4017,48.3436
9.39487,48.4969
9.11564,47.9944
10.1611,48.6894
7.81381,48.2566
8.0096,48.4098
8.74724,48.7122
8.60606,48.5884
9.00957,48.796
9.07031,49.0809
8.84953,48.2748
8.23197,48.2099
9.2646,48.9396
9.5002,48.0147
8.24995,48.9099
9.80457,48.7994
9.00441,48.7075
9.32011,48.7433
9.28727,49.1485
8.24995,48.9099
9.75328,47.9227
9.32011,48.7433
9.11564,47.9944
8.74724,48.7122
8.72998,48.7747
8.418,48.4645
9.39487,48.4969
9.07031,49.0809
8.81921,47.9823
9.78355,48.4073
9.45196,48.6471
9.00138,49.0667
9.78355,48.4073
8.74724,48.7122
9.4223,47.9291
10.1302,48.9627
8.86716,48.595
9.00883,48.6813
8.94095,48.4791
9.00883,48.6813
9.52962,48.8015
9.14839,48.9988
9.28727,49.1485
8.86716,48.595
9.52962,48.8015
9.45196,48.6471
10.1302,48.9627
8.418,48.4645
9.35407,49.3224
8.588,48.8484
9.2038,48.5069
8.86716,48.595
9.17324,47.6779
9.21088,49.1427
9.31857,48.8294
9.78355,48.4073
9.45012,48.5879
8.24995,48.9099
8.07678,48.5336
8.86716,48.595
7.58361,48.0348
9.2646,48.9396
9.45012,48.5879
10.1561,48.3037
9.88089,49.7822
10.1802,47.9838
10.9262,49.1746
10.951,50.176
9.88792,47.6034
10.4108,48.4302
9.6,49.8
10.1802,47.9838
10.4895,48.8508
10.6021,48.9518
10.4738,48.8887
10.2236,50.365
9.57223,49.9892
10.9028,49.8988
11.3807,50.1014
10.9028,49.8988
10.9028,49.8988
9.95335,49.7913
11.3807,50.1014
11.3807,50.1014
10.3298,49.1681
10.4161,49.2467
7.09682,47.0435
8.86582,50.6747
8.07958,50.3986
6.8953,49.1865
6.8585,49.0751
9.65997,47.4743
8.54885,47.4164
8.54885,47.4164
6.15428,47.6198
6.36176,47.3527
6.15428,47.6198
5.86777,46.3874
5.86777,46.3874
6.36176,47.3527
5.77234,46.9029
6.15428,47.6198
5.59235,47.4458
6.15428,47.6198
5.61297,46.5225
5.49081,47.0953
5.7091,46.8364
5.49081,47.0953
5.5508,46.6714
5.49081,47.0953
5.49081,47.0953
6.15428,47.6198
5.8758,46.9397
5.59235,47.4458
5.5508,46.6714
6.14701,47.106
5.59235,47.4458
6.15428,47.6198
6.15428,47.6198
5.8758,46.9397
5.49081,47.0953
5.88324,47.1031
5.59235,47.4458
5.49081,47.0953
6.15428,47.6198
5.49081,47.0953
6.15428,47.6198
6.15428,47.6198
6.38111,47.8168
5.77234,46.9029
6.14701,47.106
5.49081,47.0953
5.8758,46.9397
6.36176,47.3527
6.15428,47.6198
5.59235,47.4458
5.61297,46.5225
6.14701,47.106
5.7091,46.8364
6.14701,47.106
6.15428,47.6198
5.49081,47.0953
5.61297,46.5225
5.86777,46.3874
5.49081,47.0953
5.7091,46.8364
6.36176,47.3527
5.59235,47.4458
5.49081,47.0953
6.15428,47.6198
6.15428,47.6198
6.15428,47.6198
5.49081,47.0953
5.59235,47.4458
6.15428,47.6198
6.15428,47.6198
6.15428,47.6198
5.49081,47.0953
5.49081,47.0953
5.49081,47.0953
5.49081,47.0953
5.88324,47.1031
6.15428,47.6198
6.36176,47.3527
5.88324,47.1031
5.61297,46.5225
6.15428,47.6198
6.14701,47.106
5.59235,47.4458
5.5508,46.6714
5.8758,46.9397
5.49081,47.0953
6.15428,47.6198
6.38111,47.8168
6.36176,47.3527
6.36176,47.3527
5.59235,47.4458
6.15428,47.6198
6.38111,47.8168
6.15428,47.6198
6.38111,47.8168
6.15428,47.6198
6.38111,47.8168
6.38111,47.8168
6.38111,47.8168
6.15428,47.6198
6.36176,47.3527
5.49081,47.0953
5.49081,47.0953
5.59235,47.4458
6.15428,47.6198
5.59235,47.4458
6.15428,47.6198
6.14701,47.106
6.15428,47.6198
6.36176,47.3527
5.8758,46.9397
5.88324,47.1031
5.61297,46.5225
5.8758,46.9397
6.36176,47.3527
5.88324,47.1031
5.61297,46.5225
6.15428,47.6198
5.8758,46.9397
6.15428,47.6198
5.8758,46.9397
5.61297,46.5225
5.59235,47.4458
5.88324,47.1031
5.88324,47.1031
5.61297,46.5225
5.61297,46.5225
6.14701,47.106
6.36176,47.3527
6.14701,47.106
5.77234,46.9029
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.1423,46.1984
6.93193,46.993
6.58495,46.9019
6.85897,46.9669
6.84996,46.9547
6.84996,46.9547
6.84996,46.9547
6.84996,46.9547
6.84996,46.9547
6.85897,46.9669
6.78062,46.9032
6.58495,46.9019
6.58495,46.9019
6.93193,46.993
6.58495,46.9019
6.84996,46.9547
6.58495,46.9019
6.58495,46.9019
6.93193,46.993
6.84996,46.9547
7.06732,47.056
6.84996,46.9547
6.58495,46.9019
6.93193,46.993
6.58495,46.9019
6.58495,46.9019
6.93193,46.993
6.84996,46.9547
6.58495,46.9019
6.93193,46.993
6.90646,47.0162
6.84996,46.9547
6.84996,46.9547
6.85897,46.9669
6.58495,46.9019
6.78062,46.9032
6.85897,46.9669
6.90646,47.0162
6.85897,46.9669
6.85897,46.9669
6.90646,47.0162
6.93193,46.993
6.84996,46.9547
6.85897,46.9669
6.85897,46.9669
6.84996,46.9547
6.58495,46.9019
7.06732,47.056
6.90646,47.0162
6.58495,46.9019
6.85897,46.9669
6.90646,47.0162
6.58495,46.9019
6.90646,47.0162
6.84996,46.9547
6.90646,47.0162
6.85897,46.9669
6.58495,46.9019
6.84996,46.9547
6.58495,46.9019
6.90646,47.0162
6.85897,46.9669
7.02123,47.0254
6.93193,46.993
6.84996,46.9547
6.90646,47.0162
6.84996,46.9547
6.85897,46.9669
6.58495,46.9019
6.93193,46.993
6.93193,46.993
6.90646,47.0162
6.85897,46.9669
6.93193,46.993
6.58495,46.9019
6.90646,47.0162
6.58495,46.9019
6.93193,46.993
6.58495,46.9019
6.85897,46.9669
6.93193,46.993
6.85897,46.9669
6.58495,46.9019
6.93193,46.993
7.06732,47.056
6.85897,46.9669
6.84996,46.9547
7.02123,47.0254
6.90646,47.0162
6.93193,46.993
6.84996,46.9547
6.84996,46.9547
6.58495,46.9019
6.90646,47.0162
7.02123,47.0254
7.02123,47.0254
6.90646,47.0162
6.90646,47.0162
7.06732,47.056
6.90646,47.0162
6.93193,46.993
6.90646,47.0162
6.58495,46.9019
6.85897,46.9669
7.02123,47.0254
6.93193,46.993
6.58495,46.9019
6.58495,46.9019
6.90646,47.0162
6.93193,46.993
6.90646,47.0162
7.02123,47.0254
6.58495,46.9019
6.93193,46.993
6.58495,46.9019
6.90646,47.0162
7.02123,47.0254
6.84996,46.9547
7.02123,47.0254
6.93193,46.993
6.58495,46.9019
7.02123,47.0254
6.78062,46.9032
6.78062,46.9032
7.02123,47.0254
6.90646,47.0162
6.93193,46.993
7.02123,47.0254
7.06732,47.056
7.02123,47.0254
7.02123,47.0254
6.90646,47.0162
6.90646,47.0162
7.02123,47.0254
6.58495,46.9019
9.30973,50.3541
9.11138,50.2863
8.19504,50.3942
8.77608,50.0956
8.19504,50.3942
8.33333,49.9833
8.4217,49.9887
8.69492,50.0295
9.11138,50.2863
8.69492,50.0295
8.33333,49.9833
8.98333,50.2
9.29189,50.255
8.6634,49.9915
9.11138,50.2863
9.11138,50.2863
9.11138,50.2863
8.81362,50.2986
9.18637,50.2046
9.11138,50.2863
9.19935,50.426
8.77608,50.0956
8.4217,49.9888
9.18637,50.2046
9.18637,50.2046
9.11138,50.2863
9.30973,50.3541
9.11138,50.2863
9.11138,50.2863
9.11138,50.2863
9.11065,50.2023
9.11065,50.2023
9.11065,50.2023
10.1419,50.1008
9.11065,50.2023
10.1419,50.1008
9.11065,50.2023
9.29189,50.255
9.18637,50.2046
9.1,50.1667
9.18637,50.2046
9.11065,50.2023
8.8666,50.3204
8.81362,50.2986
8.8666,50.3204
8.8666,50.3204
8.8666,50.3204
8.8666,50.3204
8.69492,50.0295
9.18637,50.2046
9.18637,50.2046
9.18637,50.2046
9.18637,50.2046
9.21667,50.1667
9.21667,50.1667
9.21667,50.1667
8.8666,50.3204
9.21667,50.1667
8.984,50.1639
9.11138,50.2863
9.29778,50.3033
9.11065,50.2023
8.69492,50.0295
9.11138,50.2863
8.98333,50.2
9.11065,50.2023
8.8666,50.3204
9.11138,50.2863
9.18637,50.2046
9.11138,50.2863
8.8666,50.3204
8.8666,50.3204
8.8666,50.3204
9.06012,50.1313
8.69492,50.0295
8.8666,50.3204
9.11138,50.2863
8.99056,50.2606
9.04902,50.3556
8.99056,50.2606
9.04902,50.3556
9.11138,50.2863
9.11138,50.2863
9.30973,50.3541
9.11065,50.2023
8.984,50.1639
9.18637,50.2046
9.18637,50.2046
9.11065,50.2023
9.18637,50.2046
9.18637,50.2046
8.69492,50.0295
8.69492,50.0295
8.99056,50.2606
9.18637,50.2046
9.11138,50.2863
9.11138,50.2863
9.18637,50.2046
9.29189,50.255
9.11065,50.2023
9.18637,50.2046
9.11065,50.2023
8.99056,50.2606
9.18637,50.2046
9.11065,50.2023
8.66667,50.5
8.66667,50.5
10.1419,50.1008
8.77608,50.0956
9.11065,50.2023
9.18637,50.2046
9.11065,50.2023
8.66667,50.5
8.66667,50.5
9.04902,50.3556
9.11138,50.2863
9.11138,50.2863
9.2532,50.3429
9.21083,50.3447
8.8,51.15
9.11138,50.2863
10.1419,50.1008
9.11138,50.2863
9.11138,50.2863
9.11138,50.2863
9.11138,50.2863
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
3.2247,51.2094
